id,content,timestamp,username,userdisplayname,userlocation,retweetCount,likeCount,language,cleaned_content,sentiment_scores,compound_score,sentiment
1658564124647870485,"I hope this clown @Waspapping_ can hear directly from his kinsmen boasting about the high rate of poverty in the North.

Lol, I love that he carefully referred to the demography he thought was poor enough to be on National TV 😁.

#Wike #Guinessbookofrecord #arisetv #inec #Hilda",2023-05-16 20:04:36+00:00,WizardofOld,WizardOfOld.BBC,Metaverse,0,2,en,I hope this clown Waspapping can hear directly from his kinsmen boasting about the high rate of poverty in the North Lol I love that he carefully referred to the demography he thought was poor enough to be on National TV,"{'neg': 0.126, 'neu': 0.65, 'pos': 0.224, 'compound': 0.6124}",0.6124,Positive
1658563370667200541,"Like I will always say once your payment is confirmed here in this platform. Games will be sent to you immediately 
This is how Transparency works ☑️☑️☑️☑️
#Hilda #LSGvMI #Crypto #WINTER #BET360 #arsenal #Liverpool #ManUtd #Chelsea #Messi #Lampard #layoffs https://t.co/Fk5inObhYl",2023-05-16 20:01:36+00:00,fixed_site2,💯JAMES ACCURATE CORRECT🎾 SCORES FIXED MATCH⚾🥎,Bet365.com,1,1,en,Like I will always say once your payment is confirmed here in this platform Games will be sent to you immediately This is how Transparency works,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.3612}",0.3612,Positive
1658563204803448869,"Congratulations to Hilda baci. A queen and more 😍 ❤🎊👏🥳
 #GuinnessWorldRecord
#Hildabacicookathon 
#Hilda 
#HildaBacci https://t.co/OGFM8dzbev",2023-05-16 20:00:57+00:00,VertofxL,victory,,0,0,en,Congratulations to Hilda baci A queen and more,"{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.5994}",0.5994,Positive
1658561630811181065,"“Making money is easy” 

“400k monthly Salary is chicken change” 
 
Abeg I need 3 million Naira ASAP 

#Guinessbookofrecord #Hilda",2023-05-16 19:54:42+00:00,Ciga12,OmoNaRockstar,AfroBlues County,0,0,en,Making money is easy 400k monthly Salary is chicken change Abeg I need 3 million Naira ASAP,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4404}",0.4404,Positive
1658560670877601804,"Imagine the FBI obtaining a subpoena to just glance through Aqua Safari's client list for a 2 year period
#PersonsOfInterest #Hajia4Real #Hilda
😷😷😷",2023-05-16 19:50:53+00:00,londonna99,Sammy Quaye,"Stamford Bridge, England",0,1,en,Imagine the FBI obtaining a subpoena to just glance through Aqua Safaris client list for a 2 year period,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658559562700541969,Ooni of Ife Oba Ogunwusi unveils latest wife (Photo) https://t.co/QfgDHM8FkQ #Hilda #OpeoluwaElizabethAkinmuda #ObaOgunwusi #OoniofIfe,2023-05-16 19:46:28+00:00,savvynewsonline,Savvy News Online,Nigeria,0,0,en,Ooni of Ife Oba Ogunwusi unveils latest wife Photo,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658559080271695876,"On ""Public content often may change merely to integrate. Since the installation of Leopold I as king on 21 July #XboxGamePass #XboxGamePass #COLDPLAYinKL #BoycottStarSports #Hilda #WhatsApp",2023-05-16 19:44:33+00:00,bowers_samson2,Samson Bowers,,0,0,en,On Public content often may change merely to integrate Since the installation of Leopold I as king on 21 July,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658556082518741003,"Honestly, I am exhausted and hungry but at the same time tired to cook.

But when I remember Hilda's cookathon, I say to myself, you must be joking not to want to cook😁

Arise, shine and cook😁

#Hildabacicookathon #Hilda https://t.co/xQ2XT1eqbR",2023-05-16 19:32:39+00:00,OluwaLesley,Lesley,,0,1,en,Honestly I am exhausted and hungry but at the same time tired to cook But when I remember Hildas cookathon I say to myself you must be joking not to want to cook Arise shine and cook,"{'neg': 0.172, 'neu': 0.72, 'pos': 0.108, 'compound': -0.3783}",-0.3783,Negative
1658555377321910272,"@hildabacicooks We love u and may God continually bless and strengthen u🏆🌎🌟 “JOSEPHINE THE DREAMER” 🥰💚
#100hrs #Hilda #HildaBacci #Hildabaccicookathon #GuinnessWorldRecord https://t.co/ScCSy9xin1",2023-05-16 19:29:51+00:00,AsakeJunior,ASAKE JUNIOR,,0,1,en,hildabacicooks We love u and may God continually bless and strengthen u JOSEPHINE THE DREAMER,"{'neg': 0.0, 'neu': 0.441, 'pos': 0.559, 'compound': 0.886}",0.886,Positive
1658555160791007236,"Congratulations
 #Hilda #HildaBacci #Hildabacicookathon https://t.co/MMHu67tliM",2023-05-16 19:28:59+00:00,Graceolusola10,Grace Olusola,"Ado Ekiti, Nigeria",0,1,en,Congratulations,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5994}",0.5994,Positive
1658554041570414597,"#100hrs #GuinnessWorldRecord #Hilda #defi #gem #crypto #blockchain #Next100xGEM #FastX #bitcoin #eth #giveaway #testnet #airdrop 

🧵3/3",2023-05-16 19:24:32+00:00,EbiangaRebecca,0xBecca #WID,Blockchain ,0,5,und,33,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658554012310859778,Delicious foods are properly #Hilda https://t.co/8l9CKeFXGo,2023-05-16 19:24:25+00:00,JheedBharz,Olamide Bharz⚡️,"Africa, Nigeria, Lagos ",0,1,en,Delicious foods are properly,"{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.5719}",0.5719,Positive
1658553074099671047,"Funny loud first day as thief 🥺😂😭
#100hrs #GuinnessWorldRecord #AlNassr #Nigeria #Hilda #Mothers_Day #CNBC https://t.co/KvhYUB8E3c",2023-05-16 19:20:41+00:00,Mrloudcomedy,Funny Loud,Lagos,0,0,en,Funny loud first day as thief,"{'neg': 0.33, 'neu': 0.388, 'pos': 0.282, 'compound': -0.128}",-0.128,Negative
1658552633777442819,"Why some girls dey busy do runs. Hilda has made your gender proud.

#100hrs #Hilda #Hildabacicookathon #HildaBacci #GuinnessWorldRecord",2023-05-16 19:18:56+00:00,RUTHLESking13,EHIZsaid,Nigeria,0,0,en,Why some girls dey busy do runs Hilda has made your gender proud,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.4767}",0.4767,Positive
1658552330025926666,"you missed $PEPE it's not your fault!🐸
But if you miss @WikiCatCoin then it's your fault!🔥

Follow @WikiCatCoin for the next 10,000x meme🐸🚀

#MemeCoinSeason #Memes #1000XGems #Hilda #HildaBacci https://t.co/PfZXItU6wJ",2023-05-16 19:17:44+00:00,ISAACUS1711,CryptoBaller 🎮,Canada,111,338,en,you missed PEPE its not your fault But if you miss WikiCatCoin then its your fault Follow WikiCatCoin for the next 10000x meme,"{'neg': 0.13, 'neu': 0.703, 'pos': 0.167, 'compound': 0.2537}",0.2537,Positive
1658552063800881156,"New Guinness World Records holder Hilda Baci gets land gift in her home State Akwa Ibom. https://t.co/3qY5LFFspu
#HildaBacci #Hildabacicooks #Guinessbookofrecord #Cooking #cookathon #Hildabacicookathon #Nigeria #HildaBassey #Hilda #CongratulationsHilda",2023-05-16 19:16:41+00:00,SewuBem,Sewuese Bem,**Nigeria**,0,2,en,New Guinness World Records holder Hilda Baci gets land gift in her home State Akwa Ibom,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4404}",0.4404,Positive
1658551545145835520,"Ghanaians claiming everything good from Nigeria as a joke is not funny anymore, can we stop… its not like we can do it in return 👀 please let’s wrap it up  #Hilda",2023-05-16 19:14:37+00:00,callmekarrry,‘G O Z I E ✨,"Ososa, Nigeria",1,5,en,Ghanaians claiming everything good from Nigeria as a joke is not funny anymore can we stop its not like we can do it in return please lets wrap it up,"{'neg': 0.181, 'neu': 0.62, 'pos': 0.199, 'compound': 0.1739}",0.1739,Positive
1658551214420922369,"Hilda's accomplishment showcases the collective strength and encouragement that we as a community can offer one another. 

Congratulations Chef Hilda Effiong Bassey (Hilda Baci).

@hildabaci @guinnessworldrecords
@hildabacicookathon 

#Hildabaccicookathon #hilda #HildaBacci https://t.co/bL34NOi3Rp",2023-05-16 19:13:18+00:00,5amclub_africa,The 5am Club | Bookshop | Careers,,0,7,en,Hildas accomplishment showcases the collective strength and encouragement that we as a community can offer one another Congratulations Chef Hilda Effiong Bassey Hilda Baci hildabaci guinnessworldrecords hildabacicookathon,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.872}",0.872,Positive
1658550616115798017,Trending in my timeline now:  #retweetamp (1)  #3days (1)  #Hilda (1)  #Guinness (1)  #https (1)  #PEPE (1)  #httpstcoXdbffCeYRh (1)  #M25AC2827 (1) https://t.co/13InjyUqgG,2023-05-16 19:10:55+00:00,infokalyptisch,ℹ️nf🅾️kaly🅿️tℹ️s©️h ✨,Botland,0,1,en,Trending in my timeline now 1 1 1 1 1 1 1 1,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658550198895800321,Help me beg Hilda Baci to teach my babe how to cook. Please 🙏 #hildabaci #cook #FreenBecky #viral2023 #GuinnessWorldRecord #hilda @DONJAZZY https://t.co/drLTXlnaxK,2023-05-16 19:09:16+00:00,BenzoEhis,Benzo Ehis,,0,1,en,Help me beg Hilda Baci to teach my babe how to cook Please DONJAZZY,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.6124}",0.6124,Positive
1658549449193316352,"HELP RETWEET PLS 🙏

(Foreign Used) Affordable 🔥 2020 BMW M-850i XDrive 🔥 

DM📩 for more info or
Call 08091183592

#hiautos #cheerstoallfans #OylarYenidenSayilsin #tuesdaymotivations #WINTERxGUCCI #Hildabacicookathon #100hrs #GuinnessWorldRecord #Hilda #AbujaTwitterCommunity https://t.co/b1jUzgs3ZC",2023-05-16 19:06:17+00:00,hiautosng,🇳🇬HIAUTOSNG🇳🇬,"Abuja, Nigeria",5,5,en,HELP RETWEET PLS Foreign Used Affordable 2020 BMW M850i XDrive DM for more info or Call 08091183592,"{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.6669}",0.6669,Positive
1658548462261002270,"This lady set 100hours, anybody that is planning it will plan for a long time at least. Cos she don set am too far🫢🫢🫢🫢🫢🫢🫢...
Congrats to her and her team.
For everyone who waited in sun and rain too thanks ooo and try to support una family like that too as well.
#Hilda",2023-05-16 19:02:22+00:00,OyemomiDamilare,Impressed LOCALMAN🇺🇲🇳🇬,United States,3,19,en,This lady set 100hours anybody that is planning it will plan for a long time at least Cos she don set am too far Congrats to her and her team For everyone who waited in sun and rain too thanks ooo and try to support una family like that too as well,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.9118}",0.9118,Positive
1658547673987702827,"HELP RETWEET PLS 🙏

(Foreign Used) Affordable 2011 Mercedes-Benz E350
Price: 7.2Million Naira

🔥 Black on Cream 🔥 

DM📩 for more info or
Call 08091183592

#hiautos #Hildabacicookathon #Hilda #OylarYenidenSayilsin #LSGvsMI #Cannes2023 #100hrs #GuinnessWorldRecord https://t.co/or8atS3A8O",2023-05-16 18:59:14+00:00,hiautosng,🇳🇬HIAUTOSNG🇳🇬,"Abuja, Nigeria",5,5,en,HELP RETWEET PLS Foreign Used Affordable 2011 MercedesBenz E350 Price 72Million Naira Black on Cream DM for more info or Call 08091183592,"{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.6669}",0.6669,Positive
1658547285196693531,"We celebrate with @hildabaci a world record breaker and holder.
She has demonstrated a true Naija spirit that has proven yet again that there is greatness in all of us.
 JOMARIC HOUSE is saying congratulations to Chef Hilda Baci and all Nigerians.
 🇳🇬, #hilda #ChefSunny https://t.co/vlXCoSKjLC",2023-05-16 18:57:41+00:00,jomaric_house,Jomaric House,,0,1,en,We celebrate with hildabaci a world record breaker and holder She has demonstrated a true Naija spirit that has proven yet again that there is greatness in all of us JOMARIC HOUSE is saying congratulations to Chef Hilda Baci and all Nigerians,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.9022}",0.9022,Positive
1658544349997588505,"And that's how I was kicked out 🤣🤣

#GuinnessWorldRecord 
#Hilda https://t.co/7hgfvrdKar",2023-05-16 18:46:01+00:00,kadesh_3cj,Kadesh_3,,0,2,en,And thats how I was kicked out,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658543224917483544,"And there's no celebration as this. You people just like to give unnecessary attention to unnecessary things. Don't come for me, I'm not hating on anybody..✌️💡

#Hildabaccicookathon #Hilda",2023-05-16 18:41:33+00:00,abdulkabir_AO,"Abdulkabir, Abdulraheem Olakunle","Ilorin, Nigeria",0,0,en,And theres no celebration as this You people just like to give unnecessary attention to unnecessary things Dont come for me Im not hating on anybody,"{'neg': 0.072, 'neu': 0.757, 'pos': 0.171, 'compound': 0.4592}",0.4592,Positive
1658540988334309376,"Only two players have scored 10+ goals and registered 10+ assists in the Premier League this season 🎯⚽️

#WINTERxGUCCI #Hilda https://t.co/mSHStxvA5Q",2023-05-16 18:32:40+00:00,via_mikee,Mike D’Creator ,,0,0,en,Only two players have scored 10 goals and registered 10 assists in the Premier League this season,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658539255260405762,"No be only Hilda go break record 😁 me sef they run my own for my backyard 😅😅✌️
#Hilda #Hildabacicookathon #guinessworldrecord https://t.co/guJTFTIQyn",2023-05-16 18:25:47+00:00,praiseofabuja,praiseofabuja,,0,1,en,No be only Hilda go break record me sef they run my own for my backyard,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}",-0.296,Negative
1658539272071176195,"Congrats once again Hilda Baci you will shine and be elevated.
#GuinnessWorldRecord 
#100hrs 
#Hildabacicookathon 
#Hilda",2023-05-16 18:25:51+00:00,official_imie,OfficialImie,,0,0,en,Congrats once again Hilda Baci you will shine and be elevated,"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.5267}",0.5267,Positive
1658540903718346770,"No body ask if Hilda is a Muslim 
No body ask if Hilda is a Yoruba, Igbo, Or Hausa 
No body ask after her state we all come out to cheer her 

I am Happy that Peter Obi (Bigot) didn't emerge...
congratulations Hilda More Achievements 
#100hrs #Hilda #Hildabacicookathon",2023-05-16 18:32:20+00:00,Senbanky,THE PROGRESSIVE BANKY,garki Abuja.,1,2,en,No body ask if Hilda is a Muslim No body ask if Hilda is a Yoruba Igbo Or Hausa No body ask after her state we all come out to cheer her I am Happy that Peter Obi Bigot didnt emerge congratulations Hilda More Achievements,"{'neg': 0.185, 'neu': 0.683, 'pos': 0.133, 'compound': -0.1891}",-0.1891,Negative
1658539011151912963,"@Waspapping_ how can this man say that North has the highest number of people leaving in poverty, this is unacceptable.... Oh I forgot he is a Northerner so is fine. And also is not coming from Peter Obi. North will definitely forget. 

#Hilda #100hrs #Ooni
#GuinnessWorldRecord https://t.co/HevRuVfNk5",2023-05-16 18:24:49+00:00,Jabulani6ix,Wizkid FC President, 🌎,0,1,en,Waspapping how can this man say that North has the highest number of people leaving in poverty this is unacceptable Oh I forgot he is a Northerner so is fine And also is not coming from Peter Obi North will definitely forget,"{'neg': 0.17, 'neu': 0.704, 'pos': 0.126, 'compound': -0.4804}",-0.4804,Negative
1658538906063626265,"@hildabacicooks @RealSeunKuti @TonyOElumelu Top African Social Charts.

#Hilda #Hildabaccicookathon #HildaBacci #guinessworldrecord #Seun_Kuti #tonyelumelu #Africansocialcharts https://t.co/moP6UJB8tw",2023-05-16 18:24:24+00:00,Podiumnews101,Podium News Online,,0,0,en,hildabacicooks RealSeunKuti TonyOElumelu Top African Social Charts,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.2023}",0.2023,Positive
1658538581499994124,"I’m new here please show me around 

#Davido #Hilda https://t.co/ieuugsr7Oe",2023-05-16 18:23:06+00:00,jamanimara3,Sunday Blessing,,1,2,en,Im new here please show me around,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.3182}",0.3182,Positive
1658537979265048588,Me idan gangan one small lecturer dey slap my face cause I dey copy 100 level for exam after how many carry over.. Idan don dey see idanwo sha 😏😏😏 #idangangan #idan #100hrs #Hilda #HibaNawab #TrendingNow https://t.co/TDzaH8ICCX,2023-05-16 18:20:43+00:00,ROluwabusuyi,TERRI ONIZERO 😏,"Ibadan, Nigeria",0,0,en,Me idan gangan one small lecturer dey slap my face cause I dey copy 100 level for exam after how many carry over Idan don dey see idanwo sha,"{'neg': 0.0, 'neu': 0.944, 'pos': 0.056, 'compound': 0.1531}",0.1531,Positive
1658537366221475840,#dallas #tesla #Hilda https://t.co/PzIgg7878c #silver #copper #zinc,2023-05-16 18:18:16+00:00,jimboconnors14,Jimbo,Wembley Stadium,0,0,qme,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658536939455143947,"HOW JUDY AUSTIN BECAME THE MOST DISLIKED ACTRESS IN NOLLYWOOD https://t.co/UfxA6Gfupx 
#YouTube 
#Alicemagng #Hilda Guinness world Records #guinessworldrecord Hilda Gistlover AMVCA Wike The BBC Na Money Seun #100hrs #JudyAustin #YulEdochie",2023-05-16 18:16:35+00:00,african_glitz,African Glitz,"London, England",0,1,en,HOW JUDY AUSTIN BECAME THE MOST DISLIKED ACTRESS IN NOLLYWOOD Guinness world Records Hilda Gistlover AMVCA Wike The BBC Na Money Seun,"{'neg': 0.175, 'neu': 0.825, 'pos': 0.0, 'compound': -0.6661}",-0.6661,Negative
1658536622596448267,"International Day For the Boy Child.

#femora #boychild #hilda https://t.co/VJfWPcz6fD",2023-05-16 18:15:19+00:00,_femora,Femora,,1,0,en,International Day For the Boy Child,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658536419063652357,#hilda my LOVE❤️,2023-05-16 18:14:31+00:00,gadbethels_,gadbethels,,0,0,en,my LOVE,"{'neg': 0.0, 'neu': 0.169, 'pos': 0.831, 'compound': 0.7125}",0.7125,Positive
1658535328959873024,"And the trio is done!!! David, the boi wonder is redesigned! He's now larger, happier and hotter, as well as his uniform to be closer than the show's.

The cap uniform is from the sparrow rank.

#Hilda #hildatheseries #HildaAllmother #alternativeuniverse #au https://t.co/VXQliYfTBZ",2023-05-16 18:10:11+00:00,ExperimentalJr,ExperimentalJr 💀💜,Brazil,15,37,en,And the trio is done David the boi wonder is redesigned Hes now larger happier and hotter as well as his uniform to be closer than the shows The cap uniform is from the sparrow rank,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.6705}",0.6705,Positive
1658534867523493888,Guinness World Records issues official statement on #Nigerian Chef #Hilda Baci’s record-breaking performance https://t.co/LezQLeb0Ne #GuinnessWorldRecords #HildaBaci #Nigeria,2023-05-16 18:08:21+00:00,savvynewsonline,Savvy News Online,Nigeria,1,2,en,Guinness World Records issues official statement on Chef Bacis recordbreaking performance,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral
1658534512848953361,"You wey dey compare ur babe with Hilda Bassey
Even if your babe agree to come cook for you, you get food stuffs for house idan wey dey see idanwo 😏 #idangangan #idan #100hrs #Hilda #HibaNawab https://t.co/N6vwjwJDU0",2023-05-16 18:06:56+00:00,ROluwabusuyi,TERRI ONIZERO 😏,"Ibadan, Nigeria",0,0,en,You wey dey compare ur babe with Hilda Bassey Even if your babe agree to come cook for you you get food stuffs for house idan wey dey see idanwo,"{'neg': 0.0, 'neu': 0.921, 'pos': 0.079, 'compound': 0.3612}",0.3612,Positive
